number,surah,index,riwayah,ayah,canonical_rasm_rasm_uthmani,riwayah_rasm_uthmani,same_rasm,status
76873,96,23,warsh,6,ٱلۡإِنسَٰنَ,ࡰ۬لِانسَٰنَ,1,diacritic_variant
76873,96,23,qalun,6,ٱلۡإِنسَٰنَ,ࡰ۬لْإِنسَٰنَ,1,diacritic_variant
76873,96,23,duri,6,ٱلۡإِنسَٰنَ,اَ۬لۡإِنسَٰنَ,1,diacritic_variant
76873,96,23,susi,6,ٱلۡإِنسَٰنَ,ࡱ۬لۡإِنسَٰنَ,1,diacritic_variant
76874,96,24,warsh,6,لَيَطۡغَىٰٓ,لَيَطْغٜىٰٓ,1,diacritic_variant
76874,96,24,qalun,6,لَيَطۡغَىٰٓ,لَيَطْغَىٰ,1,diacritic_variant
76874,96,24,duri,6,لَيَطۡغَىٰٓ,لَيَطۡغۭيٰٓ,1,diacritic_variant
76874,96,24,susi,6,لَيَطۡغَىٰٓ,لَيَطۡغ۪ىٰ,1,diacritic_variant
76874,96,24,bazzi,6,لَيَطۡغَىٰٓ,لَيَطۡغَىٰ,1,diacritic_variant
76876,96,26,shubah,7,رَّءَاهُ,رّٜءٜاهُ,1,diacritic_variant
76876,96,26,warsh,7,رَّءَاهُ,رّٜءٜاهُ,1,diacritic_variant
76876,96,26,duri,7,رَّءَاهُ,رَّء۪اهُ,1,diacritic_variant
76876,96,26,susi,7,رَّءَاهُ,رَّءٜاهُ,1,diacritic_variant
76877,96,27,warsh,7,ٱسۡتَغۡنَىٰٓ,ࡲٜسْتَغْنٜىٰٓ,1,diacritic_variant
76877,96,27,qalun,7,ٱسۡتَغۡنَىٰٓ,ࡲٜسْتَغْنَىٰ,1,diacritic_variant
76877,96,27,duri,7,ٱسۡتَغۡنَىٰٓ,اُ۪سۡتَغۡنۭيٰٓ,1,diacritic_variant
76877,96,27,susi,7,ٱسۡتَغۡنَىٰٓ,ࡲٜسۡتَغۡن۪ىٰ,1,diacritic_variant
76877,96,27,bazzi,7,ٱسۡتَغۡنَىٰٓ,ٱسۡتَغۡنَىٰ,1,diacritic_variant
76881,96,31,warsh,8,ٱلرُّجۡعَىٰٓ,ࡰ۬لرُّجْعٜىٰٓ,1,diacritic_variant
76881,96,31,qalun,8,ٱلرُّجۡعَىٰٓ,ࡰ۬لرُّجْعَىٰ,1,diacritic_variant
76881,96,31,duri,8,ٱلرُّجۡعَىٰٓ,اَ۬لرُّجۡعۭيٰٓ,1,diacritic_variant
76881,96,31,susi,8,ٱلرُّجۡعَىٰٓ,ࡱ۬لرُّجۡع۪ىٰ,1,diacritic_variant
76881,96,31,bazzi,8,ٱلرُّجۡعَىٰٓ,ٱلرُّجۡعَىٰ,1,diacritic_variant
76882,96,32,warsh,9,أَرَءَيۡتَ,أَرَٰٓيْتَ,1,diacritic_variant
76882,96,32,qalun,9,أَرَءَيۡتَ,أَرَٰ۬يْتَ,1,diacritic_variant
76883,96,33,warsh,9,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
76883,96,33,qalun,9,ٱلَّذِي,ࡰ۬لذِے,1,diacritic_variant
76883,96,33,duri,9,ٱلَّذِي,اَ۬لَّذِي,1,diacritic_variant
76883,96,33,susi,9,ٱلَّذِي,ࡱ۬لَّذِي,1,diacritic_variant
76884,96,34,warsh,9,يَنۡهَىٰ,يَنْهٜىٰ,1,diacritic_variant
76884,96,34,qalun,9,يَنۡهَىٰ,يَنْهَىٰ,1,diacritic_variant
76884,96,34,duri,9,يَنۡهَىٰ,يَنۡهۭيٰ,1,diacritic_variant
76884,96,34,susi,9,يَنۡهَىٰ,يَنۡه۪ىٰ,1,diacritic_variant
76885,96,35,warsh,10,عَبۡدًا,عَبْداً,1,identical
76885,96,35,qalun,10,عَبۡدًا,عَبْداً,1,identical
76886,96,36,warsh,10,إِذَا,ࡴذَا,1,identical
76887,96,37,warsh,10,صَلَّىٰٓ,صَلّٜىٰٓ,1,diacritic_variant
76887,96,37,qalun,10,صَلَّىٰٓ,صَلَّىٰ,1,diacritic_variant
76887,96,37,duri,10,صَلَّىٰٓ,صَلّۭيٰٓ,1,diacritic_variant
76887,96,37,susi,10,صَلَّىٰٓ,صَلّ۪ىٰ,1,diacritic_variant
76887,96,37,bazzi,10,صَلَّىٰٓ,صَلَّىٰ,1,diacritic_variant
76888,96,38,warsh,11,أَرَءَيۡتَ,أَرَٰٓيْتَ,1,diacritic_variant
76888,96,38,qalun,11,أَرَءَيۡتَ,أَرَٰ۬يْتَ,1,diacritic_variant
76892,96,42,warsh,11,ٱلۡهُدَىٰٓ,ࡰ۬لْهُدٜىٰٓ,1,diacritic_variant
76892,96,42,qalun,11,ٱلۡهُدَىٰٓ,ࡰ۬لْهُدَىٰ,1,diacritic_variant
76892,96,42,duri,11,ٱلۡهُدَىٰٓ,اَ۬لۡهُدۭيٰٓ,1,diacritic_variant
76892,96,42,susi,11,ٱلۡهُدَىٰٓ,ࡱ۬لۡهُد۪ىٰ,1,diacritic_variant
76892,96,42,bazzi,11,ٱلۡهُدَىٰٓ,ٱلۡهُدَىٰ,1,diacritic_variant
76893,96,43,warsh,12,أَوۡ,أَوَ,1,diacritic_variant
76893,96,43,qalun,12,أَوۡ,أَوْ,1,diacritic_variant
76894,96,44,warsh,12,أَمَرَ,ࡰمَرَ,1,identical
76895,96,45,warsh,12,بِٱلتَّقۡوَىٰٓ,بِالتَّقْوٜىٰٓ,1,diacritic_variant
76895,96,45,qalun,12,بِٱلتَّقۡوَىٰٓ,بِالتَّقْوَىٰ,1,diacritic_variant
76895,96,45,duri,12,بِٱلتَّقۡوَىٰٓ,بِالتَّقۡوۭيٰٓ,1,diacritic_variant
76895,96,45,susi,12,بِٱلتَّقۡوَىٰٓ,بِالتَّقۡو۪ىٰ,1,diacritic_variant
76895,96,45,bazzi,12,بِٱلتَّقۡوَىٰٓ,بِٱلتَّقۡوَىٰ,1,diacritic_variant
76896,96,46,warsh,13,أَرَءَيۡتَ,أَرَٰٓيْتَ,1,diacritic_variant
76896,96,46,qalun,13,أَرَءَيۡتَ,أَرَٰ۬يْتَ,1,diacritic_variant
76899,96,49,warsh,13,وَتَوَلَّىٰٓ,وَتَوَلّٜىٰٓ,1,diacritic_variant
76899,96,49,qalun,13,وَتَوَلَّىٰٓ,وَتَوَلَّىٰ,1,diacritic_variant
76899,96,49,duri,13,وَتَوَلَّىٰٓ,وَتَوَلّۭيٰٓ,1,diacritic_variant
76899,96,49,susi,13,وَتَوَلَّىٰٓ,وَتَوَلّ۪ىٰ,1,diacritic_variant
76899,96,49,bazzi,13,وَتَوَلَّىٰٓ,وَتَوَلَّىٰ,1,diacritic_variant
76900,96,50,warsh,14,أَلَمۡ,أَلَمْ,1,identical
76900,96,50,qalun,14,أَلَمۡ,أَلَمْ,1,identical
76901,96,51,warsh,14,يَعۡلَم,يَعْلَم,1,identical
76901,96,51,qalun,14,يَعۡلَم,يَعْلَم,1,identical
76903,96,53,warsh,14,ٱللَّهَ,ࡰ۬للَّهَ,1,diacritic_variant
76903,96,53,qalun,14,ٱللَّهَ,ࡰ۬للَّهَ,1,diacritic_variant
76903,96,53,duri,14,ٱللَّهَ,اَ۬للَّهَ,1,diacritic_variant
76903,96,53,susi,14,ٱللَّهَ,ࡱ۬للَّهَ,1,diacritic_variant
76904,96,54,warsh,14,يَرَىٰ,يَرٜىٰ,1,diacritic_variant
76904,96,54,duri,14,يَرَىٰ,يَر۪يٰ,1,diacritic_variant
76904,96,54,susi,14,يَرَىٰ,يَرٜىٰ,1,diacritic_variant
76907,96,57,warsh,15,لَّمۡ,لَّمْ,1,identical
76907,96,57,qalun,15,لَّمۡ,لَّمْ,1,identical
76909,96,59,warsh,16,لَنَسۡفَعَۢا,لَنَسْفَعاَۢ,1,diacritic_variant
76909,96,59,qalun,16,لَنَسۡفَعَۢا,لَنَسْفَعاَۢ,1,diacritic_variant
76910,96,60,warsh,16,بِٱلنَّاصِيَةِ,بِالنَّاصِيَةِ,1,identical
76910,96,60,qalun,16,بِٱلنَّاصِيَةِ,بِالنَّاصِيَةِ,1,identical
76910,96,60,duri,16,بِٱلنَّاصِيَةِ,بِالنَّاصِيَةِ,1,identical
76910,96,60,susi,16,بِٱلنَّاصِيَةِ,بِالنَّاصِيَةِ,1,identical
76911,96,61,duri,17,نَاصِيَةࣲ,نَاصِيَةٖ,1,identical
76913,96,63,duri,17,خَاطِئَةࣲ,خَاطِئَةٖ,1,identical
76914,96,64,warsh,18,فَلۡيَدۡعُ,فَلْيَدْعُ,1,identical
76914,96,64,qalun,18,فَلۡيَدۡعُ,فَلْيَدْعُ,1,identical
76916,96,66,warsh,19,سَنَدۡعُ,سَنَدْعُ,1,identical
76916,96,66,qalun,19,سَنَدۡعُ,سَنَدْعُ,1,identical
76917,96,67,warsh,19,ٱلزَّبَانِيَةَ,ࡲ۬لزَّبَانِيَةَ,1,diacritic_variant
76917,96,67,qalun,19,ٱلزَّبَانِيَةَ,ࡲ۬لزَّبَانِيَةَ,1,diacritic_variant
76917,96,67,duri,19,ٱلزَّبَانِيَةَ,اُ۬لزَّبَانِيَةَ,1,diacritic_variant
76917,96,67,susi,19,ٱلزَّبَانِيَةَ,ࡲ۬لزَّبَانِيَةَ,1,diacritic_variant
76920,96,70,warsh,20,تُطِعۡهُ,تُطِعْهُ,1,diacritic_variant
76920,96,70,qalun,20,تُطِعۡهُ,تُطِعْهُ,1,diacritic_variant
76920,96,70,bazzi,20,تُطِعۡهُ,تُطِعۡهُۥ,1,diacritic_variant
76921,96,71,warsh,20,وَٱسۡجُدۡ,وَاسْجُدْ,1,diacritic_variant
76921,96,71,qalun,20,وَٱسۡجُدۡ,وَاسْجُدْ,1,diacritic_variant
76921,96,71,duri,20,وَٱسۡجُدۡ,وَاَسۡجُدۡ,1,diacritic_variant
76921,96,71,susi,20,وَٱسۡجُدۡ,وَࡱسۡجُدۡ,1,diacritic_variant
76922,96,72,warsh,20,وَٱقۡتَرِب,وَاقْتَرِبِ,1,diacritic_variant
76922,96,72,qalun,20,وَٱقۡتَرِب,وَاقْتَرِب,1,diacritic_variant
76922,96,72,duri,20,وَٱقۡتَرِب,وَاَقۡتَرِب,1,diacritic_variant
76922,96,72,susi,20,وَٱقۡتَرِب,وَࡱقۡتَرِب,1,diacritic_variant
76923,97,1,warsh,1,إِنَّآ,ࡴنَّآ,1,diacritic_variant
76923,97,1,qalun,1,إِنَّآ,إِنَّا,1,diacritic_variant
76923,97,1,susi,1,إِنَّآ,إِنَّا,1,diacritic_variant
76923,97,1,bazzi,1,إِنَّآ,إِنَّا,1,diacritic_variant
76924,97,2,warsh,1,أَنزَلۡنَٰهُ,أَنزَلْنَٰهُ,1,diacritic_variant
76924,97,2,qalun,1,أَنزَلۡنَٰهُ,أَنزَلْنَٰهُ,1,diacritic_variant
76924,97,2,bazzi,1,أَنزَلۡنَٰهُ,أَنزَلۡنَٰهُۥ,1,diacritic_variant
76925,97,3,warsh,1,فِي,فِے,1,identical
76925,97,3,qalun,1,فِي,فِے,1,identical
76926,97,4,warsh,1,لَيۡلَةِ,لَيْلَةِ,1,identical
76926,97,4,qalun,1,لَيۡلَةِ,لَيْلَةِ,1,identical
76927,97,5,warsh,1,ٱلۡقَدۡرِ,ࡴ۬لْقَدْرِ,1,diacritic_variant
76927,97,5,qalun,1,ٱلۡقَدۡرِ,ࡴ۬لْقَدْرِ,1,diacritic_variant
76927,97,5,duri,1,ٱلۡقَدۡرِ,اِ۬لۡقَدۡرِ,1,diacritic_variant
76927,97,5,susi,1,ٱلۡقَدۡرِ,ࡵ۬لۡقَدۡرِ,1,diacritic_variant
76928,97,6,qalun,2,وَمَآ,وَمَا,1,diacritic_variant
76928,97,6,susi,2,وَمَآ,وَمَا,1,diacritic_variant
76928,97,6,bazzi,2,وَمَآ,وَمَا,1,diacritic_variant
76929,97,7,shubah,2,أَدۡرَىٰكَ,أَدۡرٜىٰكَ,1,diacritic_variant
76929,97,7,warsh,2,أَدۡرَىٰكَ,أَدْرٜيٰكَ,1,diacritic_variant
76929,97,7,qalun,2,أَدۡرَىٰكَ,أَدْرَيٰكَ,1,diacritic_variant
76929,97,7,duri,2,أَدۡرَىٰكَ,أَدۡر۪ىٰكَ,1,diacritic_variant
76929,97,7,susi,2,أَدۡرَىٰكَ,أَدۡرٜىٰكَ,1,diacritic_variant
76931,97,9,warsh,2,لَيۡلَةُ,لَيْلَةُ,1,identical
76931,97,9,qalun,2,لَيۡلَةُ,لَيْلَةُ,1,identical
76932,97,10,warsh,2,ٱلۡقَدۡرِ,ࡲ۬لْقَدْرِ,1,diacritic_variant
76932,97,10,qalun,2,ٱلۡقَدۡرِ,ࡲ۬لْقَدْرِ,1,diacritic_variant
76932,97,10,duri,2,ٱلۡقَدۡرِ,اُ۬لۡقَدۡرِ,1,diacritic_variant
76932,97,10,susi,2,ٱلۡقَدۡرِ,ࡲ۬لۡقَدۡر,1,diacritic_variant
76933,97,11,warsh,3,لَيۡلَةُ,لَيْلَةُ,1,diacritic_variant
76933,97,11,qalun,3,لَيۡلَةُ,لَيْلَةُ,1,diacritic_variant
76933,97,11,susi,3,لَيۡلَةُ,لَّيۡلَةُ,1,diacritic_variant
76934,97,12,warsh,3,ٱلۡقَدۡرِ,ࡲ۬لْقَدْرِ,1,diacritic_variant
76934,97,12,qalun,3,ٱلۡقَدۡرِ,ࡲ۬لْقَدْرِ,1,diacritic_variant
76934,97,12,duri,3,ٱلۡقَدۡرِ,اُ۬لۡقَدۡرِ,1,diacritic_variant
76934,97,12,susi,3,ٱلۡقَدۡرِ,ࡲ۬لۡقَدۡرِ,1,diacritic_variant
76935,97,13,warsh,3,خَيۡرࣱ,خَيْرࣱ,1,diacritic_variant
76935,97,13,qalun,3,خَيۡرࣱ,خَيْرࣱ,1,diacritic_variant
76935,97,13,duri,3,خَيۡرࣱ,خَيۡرٞ,1,diacritic_variant
76936,97,14,warsh,3,مِّنۡ,مِّنَ,1,diacritic_variant
76936,97,14,qalun,3,مِّنۡ,مِّنْ,1,diacritic_variant
76937,97,15,warsh,3,أَلۡفِ,ࡰلْفِ,1,identical
76937,97,15,qalun,3,أَلۡفِ,أَلْفِ,1,identical
76938,97,16,warsh,3,شَهۡرࣲ,شَهْرࣲ,1,identical
76938,97,16,qalun,3,شَهۡرࣲ,شَهْرࣲ,1,identical
76938,97,16,duri,3,شَهۡرࣲ,شَهۡرٖ,1,identical
76939,97,17,bazzi,5,تَنَزَّلُ,تَّنَزَّلُ,1,diacritic_variant
76940,97,18,warsh,4,ٱلۡمَلَٰٓئِكَةُ,ࡲ۬لْمَلَٰٓئِكَةُ,1,diacritic_variant
76940,97,18,qalun,4,ٱلۡمَلَٰٓئِكَةُ,ࡲ۬لْمَلَٰٓئِكَةُ,1,diacritic_variant
76940,97,18,duri,4,ٱلۡمَلَٰٓئِكَةُ,اُ۬لۡمَلَٰٓئِكَةُ,1,diacritic_variant
76940,97,18,susi,4,ٱلۡمَلَٰٓئِكَةُ,ࡲ۬لۡمَلَٰٓئِكَةُ,1,diacritic_variant
76941,97,19,warsh,4,وَٱلرُّوحُ,وَالرُّوحُ,1,diacritic_variant
76941,97,19,qalun,4,وَٱلرُّوحُ,وَالرُّوحُ,1,diacritic_variant
76941,97,19,duri,4,وَٱلرُّوحُ,وَاَلرُّوحُ,1,diacritic_variant
76941,97,19,susi,4,وَٱلرُّوحُ,وَࡱلرُّوحُ,1,diacritic_variant
76943,97,21,warsh,4,بِإِذۡنِ,بِإِذْنِ,1,identical
76943,97,21,qalun,4,بِإِذۡنِ,بِإِذْنِ,1,identical
76944,97,22,bazzi,5,رَبِّهِم,رَبِّهِمُۥ,1,diacritic_variant
76945,97,23,bazzi,5,مِّن,مِن,1,diacritic_variant
76947,97,25,warsh,4,أَمۡرࣲ,أَمْرࣲ,1,identical
76947,97,25,qalun,4,أَمۡرࣲ,أَمْرࣲ,1,identical
76947,97,25,duri,4,أَمۡرࣲ,أَمۡرٖ,1,identical
76951,97,29,warsh,5,مَطۡلَعِ,مَطْلَعِ,1,identical
76951,97,29,qalun,5,مَطۡلَعِ,مَطْلَعِ,1,identical
76952,97,30,warsh,5,ٱلۡفَجۡرِ,ࡴ۬لْفَجْرِ,1,diacritic_variant
76952,97,30,qalun,5,ٱلۡفَجۡرِ,ࡴ۬لْفَجْرِ,1,diacritic_variant
76952,97,30,duri,5,ٱلۡفَجۡرِ,اِ۬لۡفَجۡرِ,1,diacritic_variant
76952,97,30,susi,5,ٱلۡفَجۡرِ,ࡵ۬لۡفَجۡرِ,1,diacritic_variant
76953,98,1,warsh,1,لَمۡ,لَمْ,1,identical
76953,98,1,qalun,1,لَمۡ,لَمْ,1,identical
76955,98,3,warsh,1,ٱلَّذِينَ,ࡴ۬لذِينَ,1,diacritic_variant
76955,98,3,qalun,1,ٱلَّذِينَ,ࡴ۬لذِينَ,1,diacritic_variant
76955,98,3,duri,1,ٱلَّذِينَ,اِ۬لَّذِينَ,1,diacritic_variant
76955,98,3,susi,1,ٱلَّذِينَ,ࡵ۬لَّذِينَ,1,diacritic_variant
76957,98,5,warsh,1,مِنۡ,مِنَ,1,diacritic_variant
76957,98,5,qalun,1,مِنۡ,مِنْ,1,diacritic_variant
76958,98,6,warsh,1,أَهۡلِ,ࡰهْلِ,1,identical
76958,98,6,qalun,1,أَهۡلِ,أَهْلِ,1,identical
76959,98,7,warsh,1,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
76959,98,7,qalun,1,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
76959,98,7,duri,1,ٱلۡكِتَٰبِ,اِ۬لۡكِتَٰبِ,1,diacritic_variant
76959,98,7,susi,1,ٱلۡكِتَٰبِ,ࡵ۬لۡكِتَٰبِ,1,diacritic_variant
76960,98,8,warsh,1,وَٱلۡمُشۡرِكِينَ,وَالْمُشْرِكِينَ,1,diacritic_variant
76960,98,8,qalun,1,وَٱلۡمُشۡرِكِينَ,وَالْمُشْرِكِينَ,1,diacritic_variant
76960,98,8,duri,1,وَٱلۡمُشۡرِكِينَ,وَاَلۡمُشۡرِكِينَ,1,diacritic_variant
76960,98,8,susi,1,وَٱلۡمُشۡرِكِينَ,وَࡱلۡمُشۡرِكِينَ,1,diacritic_variant
76963,98,11,warsh,1,تَأۡتِيَهُمُ,تَاتِيَهُمُ,1,diacritic_variant
76963,98,11,qalun,1,تَأۡتِيَهُمُ,تَأْتِيَهُمُ,1,diacritic_variant
76963,98,11,susi,1,تَأۡتِيَهُمُ,تَاتِيَهُمُ,1,diacritic_variant
76964,98,12,warsh,1,ٱلۡبَيِّنَةُ,ࡲ۬لْبَيِّنَةُ,1,diacritic_variant
76964,98,12,qalun,1,ٱلۡبَيِّنَةُ,ࡲ۬لْبَيِّنَةُ,1,diacritic_variant
76964,98,12,duri,1,ٱلۡبَيِّنَةُ,اُ۬لۡبَيِّنَةُ,1,diacritic_variant
76964,98,12,susi,1,ٱلۡبَيِّنَةُ,ࡲ۬لۡبَيِّنَةُ,1,diacritic_variant
76965,98,13,duri,2,رَسُولࣱ,رَسُولٞ,1,diacritic_variant
76967,98,15,warsh,2,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
76967,98,15,qalun,2,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
76967,98,15,duri,2,ٱللَّهِ,اَ۬للَّهِ,1,diacritic_variant
76967,98,15,susi,2,ٱللَّهِ,ࡱ۬للَّهِ,1,diacritic_variant
76968,98,16,warsh,2,يَتۡلُواْ,يَتْلُواْ,1,identical
76968,98,16,qalun,2,يَتۡلُواْ,يَتْلُواْ,1,identical
76969,98,17,warsh,2,صُحُفࣰا,صُحُفاࣰ,1,diacritic_variant
76969,98,17,qalun,2,صُحُفࣰا,صُحُفاࣰ,1,diacritic_variant
76969,98,17,duri,2,صُحُفࣰا,صُحُفٗا,1,diacritic_variant
76970,98,18,duri,2,مُّطَهَّرَةࣰ,مُّطَهَّرَةٗ,1,diacritic_variant
76972,98,20,duri,3,كُتُبࣱ,كُتُبٞ,1,diacritic_variant
76973,98,21,duri,3,قَيِّمَةࣱ,قَيِّمَةٞ,1,diacritic_variant
76976,98,24,warsh,4,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
76976,98,24,qalun,4,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
76976,98,24,duri,4,ٱلَّذِينَ,اَ۬لَّذِينَ,1,diacritic_variant
76976,98,24,susi,4,ٱلَّذِينَ,ࡱ۬لَّذِينَ,1,diacritic_variant
76978,98,26,warsh,4,ٱلۡكِتَٰبَ,ࡲ۬لْكِتَٰبَ,1,diacritic_variant
76978,98,26,qalun,4,ٱلۡكِتَٰبَ,ࡲ۬لْكِتَٰبَ,1,diacritic_variant
76978,98,26,duri,4,ٱلۡكِتَٰبَ,اُ۬لۡكِتَٰبَ,1,diacritic_variant
76978,98,26,susi,4,ٱلۡكِتَٰبَ,ࡲ۬لۡكِتَٰبَ,1,diacritic_variant
76981,98,29,warsh,4,بَعۡدِ,بَعْدِ,1,identical
76981,98,29,qalun,4,بَعۡدِ,بَعْدِ,1,identical
76983,98,31,warsh,4,جَآءَتۡهُمُ,جَآءَتْهُمُ,1,identical
76983,98,31,qalun,4,جَآءَتۡهُمُ,جَآءَتْهُمُ,1,identical
76984,98,32,warsh,4,ٱلۡبَيِّنَةُ,ࡲ۬لْبَيِّنَةُ,1,diacritic_variant
76984,98,32,qalun,4,ٱلۡبَيِّنَةُ,ࡲ۬لْبَيِّنَةُ,1,diacritic_variant
76984,98,32,duri,4,ٱلۡبَيِّنَةُ,اُ۬لۡبَيِّنَةُ,1,diacritic_variant
76984,98,32,susi,4,ٱلۡبَيِّنَةُ,ࡲ۬لۡبَيِّنَةُ,1,diacritic_variant
76985,98,33,qalun,5,وَمَآ,وَمَا,1,diacritic_variant
76985,98,33,susi,5,وَمَآ,وَمَا,1,diacritic_variant
76985,98,33,bazzi,5,وَمَآ,وَمَا,1,diacritic_variant
76986,98,34,qalun,5,أُمِرُوٓاْ,أُمِرُواْ,1,diacritic_variant
76986,98,34,susi,5,أُمِرُوٓاْ,أُمِرُواْ,1,diacritic_variant
76986,98,34,bazzi,5,أُمِرُوٓاْ,أُمِرُواْ,1,diacritic_variant
76988,98,36,warsh,5,لِيَعۡبُدُواْ,لِيَعْبُدُواْ,1,identical
76988,98,36,qalun,5,لِيَعۡبُدُواْ,لِيَعْبُدُواْ,1,identical
76989,98,37,warsh,5,ٱللَّهَ,ࡲ۬للَّهَ,1,diacritic_variant
76989,98,37,qalun,5,ٱللَّهَ,ࡲ۬للَّهَ,1,diacritic_variant
76989,98,37,duri,5,ٱللَّهَ,اُ۬للَّهَ,1,diacritic_variant
76989,98,37,susi,5,ٱللَّهَ,ࡲ۬للَّهَ,1,diacritic_variant
76990,98,38,warsh,5,مُخۡلِصِينَ,مُخْلِصِينَ,1,identical
76990,98,38,qalun,5,مُخۡلِصِينَ,مُخْلِصِينَ,1,identical
76992,98,40,warsh,5,ٱلدِّينَ,ࡲ۬لدِّينَ,1,diacritic_variant
76992,98,40,qalun,5,ٱلدِّينَ,ࡲ۬لدِّينَ,1,diacritic_variant
76992,98,40,duri,5,ٱلدِّينَ,اُ۬لدِّينَ,1,diacritic_variant
76992,98,40,susi,5,ٱلدِّينَ,ࡲ۬لدِّينَ,1,diacritic_variant
76995,98,43,warsh,5,ٱلصَّلَوٰةَ,ࡲ۬لصَّلَوٰةَ,1,diacritic_variant
76995,98,43,qalun,5,ٱلصَّلَوٰةَ,ࡲ۬لصَّلَوٰةَ,1,diacritic_variant
76995,98,43,duri,5,ٱلصَّلَوٰةَ,اُ۬لصَّلَوٰةَ,1,diacritic_variant
76995,98,43,susi,5,ٱلصَّلَوٰةَ,ࡲ۬لصَّلَوٰةَ,1,diacritic_variant
76996,98,44,warsh,5,وَيُؤۡتُواْ,وَيُوتُواْ,1,diacritic_variant
76996,98,44,qalun,5,وَيُؤۡتُواْ,وَيُؤْتُواْ,1,diacritic_variant
76996,98,44,susi,5,وَيُؤۡتُواْ,وَيُوتُواْ,1,diacritic_variant
76997,98,45,warsh,5,ٱلزَّكَوٰةَ,ࡲ۬لزَّكَوٰةَ,1,diacritic_variant
76997,98,45,qalun,5,ٱلزَّكَوٰةَ,ࡲ۬لزَّكَوٰةَ,1,diacritic_variant
76997,98,45,duri,5,ٱلزَّكَوٰةَ,اُ۬لزَّكَوٰةَ,1,diacritic_variant
76997,98,45,susi,5,ٱلزَّكَوٰةَ,ࡲ۬لزَّكَوٰةَ,1,diacritic_variant
77000,98,48,warsh,5,ٱلۡقَيِّمَةِ,ࡲ۬لْقَيِّمَةِ,1,diacritic_variant
77000,98,48,qalun,5,ٱلۡقَيِّمَةِ,ࡲ۬لْقَيِّمَةِ,1,diacritic_variant
77000,98,48,duri,5,ٱلۡقَيِّمَةِ,اُ۬لۡقَيِّمَةِ,1,diacritic_variant
77000,98,48,susi,5,ٱلۡقَيِّمَةِ,ࡲ۬لۡقَيِّمَةِ,1,diacritic_variant
77002,98,50,warsh,6,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
77002,98,50,qalun,6,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
77002,98,50,duri,6,ٱلَّذِينَ,اَ۬لَّذِينَ,1,diacritic_variant
77002,98,50,susi,6,ٱلَّذِينَ,ࡱ۬لَّذِينَ,1,diacritic_variant
77004,98,52,warsh,6,مِنۡ,مِنَ,1,diacritic_variant
77004,98,52,qalun,6,مِنۡ,مِنْ,1,diacritic_variant
77005,98,53,warsh,6,أَهۡلِ,ࡰهْلِ,1,identical
77005,98,53,qalun,6,أَهۡلِ,أَهْلِ,1,identical
77006,98,54,warsh,6,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
77006,98,54,qalun,6,ٱلۡكِتَٰبِ,ࡴ۬لْكِتَٰبِ,1,diacritic_variant
77006,98,54,duri,6,ٱلۡكِتَٰبِ,اِ۬لۡكِتَٰبِ,1,diacritic_variant
