word_id,sura,word_index,aya_hafs,status,rasm,missing_in,joined_in,distinct_forms,forms
54511,33,778,45,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
54566,33,833,50,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
54597,33,864,50,rasm_variant,للنبي,,,2,"لِلنَّبِيِّ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  لِلنَّبِےٓءِ [warsh]"
54600,33,867,50,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
54662,33,929,52,rasm_variant,يحل,,,2,"يَحِلُّ [hafs,shuba,warsh,qaloun,bazzi]  ||  تَحِلُّ [douri,sousi]"
54692,33,959,53,rasm_variant,النبي,,,5,"ٱلنَّبِيِّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءِ [warsh]  ||  ࡰ۬لنَّبِيِّ [qaloun]  ||  اَ۬لنَّبِيِّ [douri]  ||  ࡱ۬لنَّبِيِّ [sousi]"
54716,33,983,53,rasm_variant,النبي,,,4,"ٱلنَّبِيَّ [hafs,shuba,bazzi]  ||  ࡴ۬لنَّبِےٓءَ [warsh,qaloun]  ||  اِ۬لنَّبِيَّ [douri]  ||  ࡵ۬لنَّبِيَّ [sousi]"
54776,33,1043,55,rasm_variant,ابنا,,,6,"أَبۡنَآءِ [hafs,shuba]  ||  أَبْنَآءِ [warsh]  ||  أَبْنَآࢇ [qaloun]  ||  أَبۡنَآ [douri]  ||  أَبۡنَا [sousi]  ||  أَبۡنَآࢇ [bazzi]"
54801,33,1068,56,rasm_variant,النبي,,,5,"ٱلنَّبِيِّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءِ࣌ [warsh]  ||  ࡰ۬لنَّبِےٓءِ [qaloun]  ||  اَ۬لنَّبِيِّ [douri]  ||  ࡱ۬لنَّبِيِّ [sousi]"
54836,33,1103,59,rasm_variant,النبي,,,4,"ٱلنَّبِيُّ [hafs,shuba,bazzi]  ||  ࡰ۬لنَّبِےٓءُ [warsh,qaloun]  ||  اَ۬لنَّبِيُّ [douri]  ||  ࡱ۬لنَّبِيُّ [sousi]"
54949,33,1216,68,rasm_variant,كثيرا,,,5,"كَبِيرࣰا [hafs,shuba]  ||  كَثِيراࣰ࣌ [warsh]  ||  كَثِيراࣰ [qaloun]  ||  كَثِيرٗا [douri]  ||  كَثِيرࣰا [sousi,bazzi]"
55178,34,158,9,rasm_variant,السما,,,6,"ٱلسَّمَآءِ [hafs,shuba]  ||  ࡰ۬لسَّمَآءِ࣌ [warsh]  ||  ࡰ۬لسَّمَآࢇ [qaloun]  ||  اَ۬لسَّمَآ [douri]  ||  ࡱ۬لسَّمَا [sousi]  ||  ٱلسَّمَآࢇ [bazzi]"
55187,34,167,10,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
55289,34,269,15,rasm_variant,جنتان,,,2,"جَنَّتَانِ [hafs,shuba,douri,sousi,bazzi]  ||  جَنَّتَٰنِ [warsh,qaloun]"
55324,34,304,17,rasm_variant,يجزي,,,5,"نُجَٰزِيٓ [hafs]  ||  يُجَٰزَىٰٓ [shuba,douri]  ||  يُجَٰزٜىٰٓ [warsh]  ||  يُجَٰزَىٰ [qaloun,sousi]  ||  يُجَٰزَيٰ [bazzi]"
55343,34,323,18,rasm_variant,ءامنين,,,2,"ءَامِنِينَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰمِنِينَ࣌ [warsh]"
55526,34,506,31,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانِ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانِ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانِ [douri]  ||  ࡱ۬لۡقُرۡءَانِ [sousi]  ||  ٱلۡقُرَانِ [bazzi]"
55646,34,626,37,rasm_variant,ءامن,,,2,"ءَامَنَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰمَنَ [warsh]"
55689,34,669,40,rasm_variant,نحشرهم,,,4,"يَحۡشُرُهُمۡ [hafs]  ||  نَحۡشُرُهُمۡ [shuba,douri,sousi]  ||  نَحْشُرُهُمْ [warsh,qaloun]  ||  نَحۡشُرُهُمُۥ [bazzi]"
55692,34,672,40,rasm_variant,نقول,,,3,"يَقُولُ [hafs]  ||  نَقُولُ [shuba,warsh,qaloun,douri,bazzi]  ||  نَقُول [sousi]"
55694,34,674,40,rasm_variant,اهولا,,,4,"أَهَٰٓؤُلَآءِ [hafs,shuba,warsh]  ||  أَهَٰؤُلَآࢇ [qaloun,bazzi]  ||  أَهَٰٓؤُلَآ [douri]  ||  أَهَٰؤُلَا [sousi]"
55800,34,780,46,rasm_variant,بصاحبكم,,,3,"بِصَاحِبِكُم [hafs,shuba,douri,sousi]  ||  بِصَٰحِبِكُم [warsh,qaloun]  ||  بِصَاحِبِكُمُۥ [bazzi]"
55840,34,820,49,rasm_variant,يبدي,,,2,"يُبۡدِئُ [hafs,shuba,douri,sousi,bazzi]  ||  يُبْدِۓُ [warsh,qaloun]"
56121,35,218,12,rasm_variant,البحران,,,5,"ٱلۡبَحۡرَانِ [hafs,shuba,bazzi]  ||  ࡴ۬لْبَحْرَٰنِ࣌ [warsh]  ||  ࡴ۬لْبَحْرَٰنِ [qaloun]  ||  اِ۬لۡبَحۡرَانِ [douri]  ||  ࡵ۬لۡبَحۡرَانِ [sousi]"
56362,35,459,29,rasm_variant,وعلانيه,,,3,"وَعَلَانِيَةࣰ [hafs,shuba,sousi,bazzi]  ||  وَعَلَٰنِيَةࣰ [warsh,qaloun]  ||  وَعَلَانِيَةٗ [douri]"
56465,35,562,36,rasm_variant,نجزي,,,3,"نَجۡزِي [hafs,shuba,bazzi]  ||  نَجْزِے [warsh,qaloun]  ||  يُجۡزَىٰ [douri,sousi]"
56528,35,625,40,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُمۡ [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُمْ [warsh]  ||  أَرَٰ۬يْتُمْ [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
56546,35,643,40,rasm_variant,ءاتينهم,,,4,"ءَاتَيۡنَٰهُمۡ [hafs,shuba,douri,sousi]  ||  اٰتَيْنَٰهُمْ [warsh]  ||  ءَاتَيْنَٰهُمْ [qaloun]  ||  ءَاتَيۡنَٰهُمُۥ [bazzi]"
56602,35,699,43,rasm_variant,السيي,,,5,"ٱلسَّيِّيِٕ [hafs,shuba,bazzi]  ||  ࡰ۬لسَّيِّےِٕ࣌ [warsh]  ||  ࡰ۬لسَّيِّئِے [qaloun]  ||  اَ۬لسَّيِّيِٕ [douri]  ||  ࡱ۬لسَّيِّيِٕ [sousi]"
56606,35,703,43,rasm_variant,السيي,,,4,"ٱلسَّيِّئُ [hafs,shuba,bazzi]  ||  ࡲ۬لسَّيِّۓُ [warsh,qaloun]  ||  اُ۬لسَّيِّئُ [douri]  ||  ࡲ۬لسَّيِّئُ [sousi]"
56672,35,769,45,rasm_variant,جا,,,3,"جَآءَ [hafs,shuba,warsh]  ||  جَا [qaloun,sousi,bazzi]  ||  جَآ [douri]"
56680,36,2,2,rasm_variant,والقرءان,,,5,"وَٱلۡقُرۡءَانِ [hafs,shuba]  ||  وَالْقُرْءَانِ [warsh,qaloun]  ||  وَاَلۡقُرۡءَانِ [douri]  ||  وَࡱلۡقُرۡءَانِ [sousi]  ||  وَٱلۡقُرَانِ [bazzi]"
56845,36,167,22,word_boundary,وما,,bazzi|douri,1,"وَمَا [hafs,shuba,warsh,qaloun,douri,sousi,bazzi]"
56846,36,168,22,word_boundary,لي,,bazzi|douri,1,"لِيَ [hafs,shuba,warsh,qaloun,douri,sousi,bazzi]"
56964,36,286,35,rasm_variant,عملته,,,4,"عَمِلَتۡهُ [hafs,douri,sousi]  ||  عَمِلَتۡ [shuba]  ||  عَمِلَتْهُ [warsh,qaloun]  ||  عَمِلَتۡهُۥ [bazzi]"
57063,36,385,46,rasm_variant,ءايه,,,3,"ءَايَةࣲ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰيَةࣲ [warsh]  ||  ءَايَةٖ [douri]"
57065,36,387,46,rasm_variant,ءايت,,,2,"ءَايَٰتِ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِ [warsh]"
57261,36,583,68,rasm_variant,يعقلون,,,3,"يَعۡقِلُونَ [hafs,shuba,douri,sousi,bazzi]  ||  تَعْقِلُونَ࣌ [warsh]  ||  تَعْقِلُونَ [qaloun]"
57272,36,594,69,rasm_variant,وقرءان,,,4,"وَقُرۡءَانࣱ [hafs,shuba,sousi]  ||  وَقُرْءَانࣱ [warsh,qaloun]  ||  وَقُرۡءَانٞ [douri]  ||  وَقُرَانࣱ [bazzi]"
57274,36,596,70,rasm_variant,لينذر,,,2,"لِّيُنذِرَ [hafs,shuba,douri,sousi,bazzi]  ||  لِّتُنذِرَ [warsh,qaloun]"
57462,37,59,11,rasm_variant,لازب,,,4,"لَّازِبِۭ [hafs,shuba,sousi,bazzi]  ||  لَّٰزِبِۢ࣌ [warsh]  ||  لَّٰزِبِۢ [qaloun]  ||  لَّازِبِۢ [douri]"
57472,37,69,14,rasm_variant,ءايه,,,3,"ءَايَةࣰ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰيَةࣰ [warsh]  ||  ءَايَةٗ [douri]"
57480,37,77,16,rasm_variant,اذا,,,5,"أَءِذَا [hafs,shuba]  ||  ࡰࢇذَا [warsh]  ||  أَٰࢇذَا [qaloun,sousi]  ||  أَٰ۟ذَا [douri]  ||  أَࢇذَا [bazzi]"
57485,37,82,16,rasm_variant,انا,,,6,"أَءِنَّا [hafs,shuba]  ||  ࡴنَّا [warsh]  ||  إِنَّا [qaloun]  ||  أَٰ۟نَّا [douri]  ||  أَٰࢇنَّا [sousi]  ||  أَࢇنَّا [bazzi]"
57665,37,262,52,rasm_variant,انك,,,4,"أَءِنَّكَ [hafs,shuba]  ||  أَࢇنَّكَ [warsh,bazzi]  ||  أَٰࢇنَّكَ [qaloun,sousi]  ||  أَٰ۟نَّكَ [douri]"
57668,37,265,53,rasm_variant,اذا,,,4,"أَءِذَا [hafs,shuba]  ||  أَࢇذَا [warsh,bazzi]  ||  أَٰࢇذَا [qaloun,sousi]  ||  أَٰ۟ذَا [douri]"
57673,37,270,53,rasm_variant,انا,,,6,"أَءِنَّا [hafs,shuba]  ||  ࡴنَّا [warsh]  ||  إِنَّا [qaloun]  ||  أَٰ۟نَّا [douri]  ||  أَٰࢇنَّا [sousi]  ||  أَࢇنَّا [bazzi]"
57749,37,346,68,rasm_variant,لالي,,,2,"لَإِلَى [hafs,shuba,warsh,qaloun,bazzi]  ||  لَإِاْلَى [douri,sousi]"
57753,37,350,69,rasm_variant,ءاباءهم,,,4,"ءَابَآءَهُمۡ [hafs,shuba,douri,sousi]  ||  اٰبَآءَهُمْ [warsh]  ||  ءَابَآءَهُمْ [qaloun]  ||  ءَابَآءَهُمُۥ [bazzi]"
57827,37,424,86,rasm_variant,ءالهه,,,3,"ءَالِهَةࣰ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰلِهَةࣰ [warsh]  ||  ءَالِهَةٗ [douri]"
57931,37,528,105,rasm_variant,الرءيا,,,6,"ٱلرُّءۡيَآ [hafs,shuba]  ||  ࡰ۬لرُّءْيٜآ࣌ [warsh]  ||  ࡰ۬لرُّءْيَا [qaloun]  ||  اَ۬لرُّءۡيۭآ [douri]  ||  ࡱ۬لرُّۥي۪ا [sousi]  ||  ٱلرُّءۡيَا [bazzi]"
58041,37,638,130,rasm_variant,ال,,,2,"إِلۡ [hafs,shuba,douri,sousi,bazzi]  ||  ءَالِ [warsh,qaloun]"
58266,38,2,1,rasm_variant,والقرءان,,,5,"وَٱلۡقُرۡءَانِ [hafs,shuba]  ||  وَالْقُرْءَانِ [warsh,qaloun]  ||  وَاَلۡقُرۡءَانِ [douri]  ||  وَࡱلۡقُرۡءَانِ [sousi]  ||  وَٱلۡقُرَانِ [bazzi]"
58325,38,61,8,rasm_variant,انزل,,,5,"أَءُنزِلَ [hafs,shuba]  ||  ࡰࢇنزِلَ [warsh]  ||  أَٰࢇنزِلَ [qaloun]  ||  أَ۟نزِلَ [douri]  ||  أَࢇنزِلَ [sousi,bazzi]"
58387,38,123,15,rasm_variant,هولا,,,4,"هَٰٓؤُلَآءِ [hafs,shuba,warsh]  ||  هَٰؤُلَآࢇ [qaloun,bazzi]  ||  هَٰٓؤُلَآ [douri]  ||  هَٰؤُلَا [sousi]"
58448,38,184,22,rasm_variant,خصمان,,,2,"خَصۡمَانِ [hafs,shuba,douri,sousi,bazzi]  ||  خَصْمَٰنِ [warsh,qaloun]"
58760,38,496,53,rasm_variant,توعدون,,,2,"تُوعَدُونَ [hafs,shuba,warsh,qaloun]  ||  يُوعَدُونَ [douri,sousi,bazzi]"
58783,38,519,58,rasm_variant,وءاخر,,,2,"وَءَاخَرُ [hafs,shuba,warsh,qaloun,bazzi]  ||  وَأُخَرُ [douri,sousi]"
59190,39,193,9,rasm_variant,ءاناء,,,2,"ءَانَآءَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰنَآءَ [warsh]"
59476,39,479,27,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانِ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانِ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانِ [douri]  ||  ࡱ۬لۡقُرۡءَانِ [sousi]  ||  ٱلۡقُرَانِ [bazzi]"
59482,39,485,28,rasm_variant,قرءانا,,,3,"قُرۡءَانًا [hafs,shuba,douri,sousi]  ||  قُرْءَاناً [warsh,qaloun]  ||  قُرَانًا [bazzi]"
59500,39,503,29,rasm_variant,يستويان,,,2,"يَسۡتَوِيَانِ [hafs,shuba,douri,sousi,bazzi]  ||  يَسْتَوِيَٰنِ [warsh,qaloun]"
59548,39,551,34,rasm_variant,جزاء,,,2,"جَزَآءُ [hafs,shuba,douri,sousi,bazzi]  ||  جَزَٰٓؤُاْ [warsh,qaloun]"
59598,39,601,38,rasm_variant,افرءيتم,,,4,"أَفَرَءَيۡتُم [hafs,shuba,douri,sousi]  ||  ࡰفَرَٰٓيْتُم [warsh]  ||  أَفَرَٰ۬يْتُم [qaloun]  ||  أَفَرَءَيۡتُمُۥ [bazzi]"
60056,39,1059,69,rasm_variant,وجايء,,,2,"وَجِاْيٓءَ [hafs,shuba,douri,sousi,bazzi]  ||  وَجِےٓءَ [warsh,qaloun]"
60057,39,1060,69,rasm_variant,بالنبين,,,3,"بِٱلنَّبِيِّۧنَ [hafs,shuba,bazzi]  ||  بِالنَّبِيِٕٓۑنَ [warsh,qaloun]  ||  بِالنَّبِيِّۧنَ [douri,sousi]"
60271,40,102,8,rasm_variant,ءابايهم,,,4,"ءَابَآئِهِمۡ [hafs,shuba,douri,sousi]  ||  اٰبَآئِهِمْ [warsh]  ||  ءَابَآئِهِمْ [qaloun]  ||  ءَابَآئِهِمُۥ [bazzi]"
60370,40,201,15,rasm_variant,التلاق,,,6,"ٱلتَّلَاقِ [hafs,shuba]  ||  ࡰ۬لتَّلَٰقِۦ [warsh]  ||  ࡰ۬لتَّلَٰقِ [qaloun]  ||  اَ۬لتَّلَاقِ [douri]  ||  ࡱ۬لتَّلَاقِ [sousi]  ||  ٱلتَّلَاقِۦ [bazzi]"
60424,40,255,20,rasm_variant,يدعون,,,2,"يَدۡعُونَ [hafs,shuba,douri,sousi,bazzi]  ||  تَدْعُونَ [warsh,qaloun]"
60486,40,317,24,rasm_variant,وهمن,,,2,"وَهَٰمَٰنَ [hafs,shuba,douri,sousi,bazzi]  ||  وَهَامَٰنَ [warsh,qaloun]"
60487,40,318,24,rasm_variant,وقرون,,,2,"وَقَٰرُونَ [hafs,shuba,douri,sousi,bazzi]  ||  وَقَارُونَ [warsh,qaloun]"
60522,40,353,26,rasm_variant,وان,,,3,"أَوۡ [hafs,shuba]  ||  وَأَنْ [warsh,qaloun]  ||  وَأَن [douri,sousi,bazzi]"
60523,40,354,26,partial,ان,warsh|qaloun|douri|sousi|bazzi,,1,"أَن [hafs,shuba]"
60545,40,376,28,rasm_variant,ءال,,,2,"ءَالِ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰلِ [warsh]"
60644,40,475,33,rasm_variant,عاصم,,,4,"عَاصِمࣲ [hafs,shuba,sousi,bazzi]  ||  عَٰصِمࣲ࣌ [warsh]  ||  عَٰصِمࣲ [qaloun]  ||  عَاصِمٖ [douri]"
60707,40,538,36,rasm_variant,يهمن,,,2,"يَٰهَٰمَٰنُ [hafs,shuba,douri,sousi,bazzi]  ||  يَٰهَامَٰنُ [warsh,qaloun]"
60933,40,764,52,rasm_variant,ينفع,,,2,"يَنفَعُ [hafs,shuba,warsh,qaloun]  ||  تَنفَعُ [douri,sousi,bazzi]"
60942,40,773,53,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
60947,40,778,53,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
61012,40,843,58,rasm_variant,يتذكرون,,,3,"تَتَذَكَّرُونَ [hafs,shuba]  ||  يَتَذَكَّرُونَ࣌ [warsh]  ||  يَتَذَكَّرُونَ [qaloun,douri,sousi,bazzi]"
61093,40,924,64,rasm_variant,فتبارك,,,2,"فَتَبَارَكَ [hafs,shuba,douri,sousi,bazzi]  ||  فَتَبَٰرَكَ [warsh,qaloun]"
61285,40,1116,78,rasm_variant,جا,,,3,"جَآءَ [hafs,shuba,warsh]  ||  جَا [qaloun,sousi,bazzi]  ||  جَآ [douri]"
61396,41,8,3,rasm_variant,ءايته,,,2,"ءَايَٰتُهُۥ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتُهُۥ [warsh]"
61397,41,9,3,rasm_variant,قرءانا,,,3,"قُرۡءَانًا [hafs,shuba,douri,sousi]  ||  قُرْءَاناً [warsh,qaloun]  ||  قُرَانًا [bazzi]"
61618,41,230,19,rasm_variant,يحشر,,,2,"يُحۡشَرُ [hafs,shuba,douri,sousi,bazzi]  ||  نَحْشُرُ [warsh,qaloun]"
61726,41,338,26,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانِ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانِ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانِ [douri]  ||  ࡱ۬لۡقُرۡءَانِ [sousi]  ||  ٱلۡقُرَانِ [bazzi]"
61761,41,373,29,rasm_variant,اضلانا,,,2,"أَضَلَّانَا [hafs,shuba,douri,sousi,bazzi]  ||  أَضَلَّٰنَا [warsh,qaloun]"
61863,41,475,37,rasm_variant,ءايته,,,2,"ءَايَٰتِهِ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِهِ [warsh]"
61894,41,506,39,rasm_variant,ءايته,,,3,"ءَايَٰتِهِۦٓ [hafs,shuba,douri]  ||  اٰيَٰتِهِۦٓ [warsh]  ||  ءَايَٰتِهِۦ [qaloun,sousi,bazzi]"
61982,41,594,44,rasm_variant,قرءانا,,,3,"قُرۡءَانًا [hafs,shuba,douri,sousi]  ||  قُرْءَاناً [warsh,qaloun]  ||  قُرَانًا [bazzi]"
61987,41,599,44,rasm_variant,ءايته,,,3,"ءَايَٰتُهُۥٓ [hafs,shuba,douri]  ||  اٰيَٰتُهُۥٓ࣌ [warsh]  ||  ءَايَٰتُهُۥ [qaloun,sousi,bazzi]"
62011,41,623,45,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
62136,41,748,52,rasm_variant,ارءيتم,,,4,"أَرَءَيۡتُمۡ [hafs,shuba,douri,sousi]  ||  ࡰرَٰٓيْتُمُۥٓ [warsh]  ||  أَرَٰ۬يْتُمْ [qaloun]  ||  أَرَءَيۡتُمُۥ [bazzi]"
62205,42,23,5,rasm_variant,تكاد,,,2,"تَكَادُ [hafs,shuba,douri,sousi,bazzi]  ||  يَكَادُ [warsh,qaloun]"
62207,42,25,5,rasm_variant,يتفطرن,,,3,"يَتَفَطَّرۡنَ [hafs,bazzi]  ||  يَنفَطِرۡنَ [shuba,douri,sousi]  ||  يَتَفَطَّرْنَ [warsh,qaloun]"
62239,42,57,7,rasm_variant,قرءانا,,,3,"قُرۡءَانًا [hafs,shuba,douri,sousi]  ||  قُرْءَاناً [warsh,qaloun]  ||  قُرَانًا [bazzi]"
62417,42,235,15,rasm_variant,ءامنت,,,2,"ءَامَنتُ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰمَنتُ [warsh]"
62632,42,450,25,rasm_variant,يفعلون,,,4,"تَفۡعَلُونَ [hafs]  ||  يَفۡعَلُونَ [shuba,douri,sousi,bazzi]  ||  يَفْعَلُونَ࣌ [warsh]  ||  يَفْعَلُونَ [qaloun]"
62676,42,494,29,rasm_variant,ءايته,,,2,"ءَايَٰتِهِۦ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِهِۦ [warsh]"
62695,42,513,30,rasm_variant,فبما,,,2,"فَبِمَا [hafs,shuba,douri,sousi,bazzi]  ||  بِمَا [warsh,qaloun]"
62716,42,534,32,rasm_variant,ءايته,,,2,"ءَايَٰتِهِ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِهِ [warsh]"
62989,42,807,51,rasm_variant,وراي,,,2,"وَرَآيِٕ [hafs,shuba,douri,sousi,bazzi]  ||  وَّرَآءِےْ [warsh,qaloun]"
63048,43,6,3,rasm_variant,قرءنا,,,3,"قُرۡءَٰنًا [hafs,shuba,douri,sousi]  ||  قُرْءَٰناً [warsh,qaloun]  ||  قُرَٰنًا [bazzi]"
63070,43,28,6,rasm_variant,نبي,,,3,"نَّبِيࣲّ [hafs,shuba,sousi,bazzi]  ||  نَّبِےٓءࣲ [warsh,qaloun]  ||  نَّبِيّٖ [douri]"
63076,43,34,7,rasm_variant,نبي,,,2,"نَّبِيٍّ [hafs,shuba,douri,sousi,bazzi]  ||  نَّبِےٓءٍ [warsh,qaloun]"
63197,43,155,19,rasm_variant,عبد,,,2,"عِبَٰدُ [hafs,shuba,douri,sousi]  ||  عِندَ [warsh,qaloun,bazzi]"
63221,43,179,21,rasm_variant,ءاتينهم,,,4,"ءَاتَيۡنَٰهُمۡ [hafs,shuba,douri,sousi]  ||  اٰتَيْنَٰهُمْ [warsh]  ||  ءَاتَيْنَٰهُمْ [qaloun]  ||  ءَاتَيۡنَٰهُمُۥ [bazzi]"
63324,43,282,31,rasm_variant,القرءان,,,5,"ٱلۡقُرۡءَانُ [hafs,shuba]  ||  ࡰ۬لْقُرْءَانُ [warsh,qaloun]  ||  اَ۬لۡقُرۡءَانُ [douri]  ||  ࡱ۬لۡقُرۡءَانُ [sousi]  ||  ٱلۡقُرَانُ [bazzi]"
63500,43,458,48,rasm_variant,ءايه,,,2,"ءَايَةٍ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَةٍ [warsh]"
63616,43,574,59,rasm_variant,اسرءيل,,,3,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ࣌ [warsh]  ||  إِسْرَآءِيلَ [qaloun]"
63696,43,654,68,rasm_variant,يعبادي,,,4,"يَٰعِبَادِ [hafs,bazzi]  ||  يَٰعِبَادِيَ [shuba]  ||  يَٰعِبَادِے [warsh,qaloun]  ||  يَٰعِبَادِي [douri,sousi]"
63722,43,680,71,rasm_variant,تشتهي,,,3,"تَشۡتَهِيهِ [hafs]  ||  تَشۡتَهِي [shuba,douri,sousi,bazzi]  ||  تَشْتَهِيهِ [warsh,qaloun]"
63818,43,776,84,rasm_variant,السما,,,6,"ٱلسَّمَآءِ [hafs,shuba]  ||  ࡴ۬لسَّمَآءِ [warsh]  ||  ࡴ۬لسَّمَآࢇ [qaloun]  ||  اِ۬لسَّمَآ [douri]  ||  ࡵ۬لسَّمَا [sousi]  ||  ٱلسَّمَآࢇ [bazzi]"
63826,43,784,85,rasm_variant,وتبارك,,,2,"وَتَبَارَكَ [hafs,shuba,douri,sousi,bazzi]  ||  وَتَبَٰرَكَ [warsh,qaloun]"
63838,43,796,85,rasm_variant,ترجعون,,,4,"تُرۡجَعُونَ [hafs,shuba,douri,sousi]  ||  تُرْجَعُونَ࣌ [warsh]  ||  تُرْجَعُونَ [qaloun]  ||  يُرۡجَعُونَ [bazzi]"
63872,43,830,89,rasm_variant,يعلمون,,,3,"يَعۡلَمُونَ [hafs,shuba,douri,sousi,bazzi]  ||  تَعْلَمُونَ࣌ [warsh]  ||  تَعْلَمُونَ [qaloun]"
64036,44,164,28,rasm_variant,ءاخرين,,,2,"ءَاخَرِينَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰخَرِينَ࣌ [warsh]"
64048,44,176,30,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
64144,44,272,45,rasm_variant,تغلي,,,3,"يَغۡلِي [hafs,bazzi]  ||  تَغۡلِي [shuba,douri,sousi]  ||  تَغْلِے [warsh,qaloun]"
64193,44,321,55,rasm_variant,ءامنين,,,2,"ءَامِنِينَ [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰمِنِينَ࣌ [warsh]"
64238,45,20,4,rasm_variant,ءايت,,,3,"ءَايَٰتࣱ [hafs,shuba,qaloun,sousi,bazzi]  ||  اٰيَٰتࣱ [warsh]  ||  ءَايَٰتٞ [douri]"
64272,45,54,6,rasm_variant,يومنون,,,5,"يُؤۡمِنُونَ [hafs,douri,bazzi]  ||  تُؤۡمِنُونَ [shuba]  ||  يُومِنُونَ࣌ [warsh]  ||  يُؤْمِنُونَ [qaloun]  ||  يُومِنُونَ [sousi]"
64294,45,76,9,rasm_variant,ءايتنا,,,2,"ءَايَٰتِنَا [hafs,shuba,qaloun,douri,sousi,bazzi]  ||  اٰيَٰتِنَا [warsh]"
64388,45,170,16,rasm_variant,ءاتينا,,,3,"ءَاتَيۡنَا [hafs,shuba,douri,sousi,bazzi]  ||  اٰتَيْنَا [warsh]  ||  ءَاتَيْنَا [qaloun]"
64390,45,172,16,rasm_variant,اسرءيل,,,2,"إِسۡرَٰٓءِيلَ [hafs,shuba,douri,sousi,bazzi]  ||  إِسْرَآءِيلَ [warsh,qaloun]"
64393,45,175,16,rasm_variant,والنبوه,,,4,"وَٱلنُّبُوَّةَ [hafs,shuba,bazzi]  ||  وَالنُّبُوٓءَةَ [warsh,qaloun]  ||  وَاَلنُّبُوَّةَ [douri]  ||  وَࡱلنُّبُوَّةَ [sousi]"
