number,sura,index,riwaya,ayah,canonical_uthmani,riwaya_uthmani,same_rasm,status
6259,3,113,warsh,8,إِذۡ,إِذْ,1,identical
6259,3,113,qaloun,8,إِذۡ,إِذْ,1,identical
6260,3,114,warsh,8,هَدَيۡتَنَا,هَدَيْتَنَا,1,identical
6260,3,114,qaloun,8,هَدَيۡتَنَا,هَدَيْتَنَا,1,identical
6261,3,115,warsh,8,وَهَبۡ,وَهَبْ,1,identical
6261,3,115,qaloun,8,وَهَبۡ,وَهَبْ,1,identical
6265,3,119,warsh,8,رَحۡمَةً,رَحْمَةً,1,identical
6265,3,119,qaloun,8,رَحۡمَةً,رَحْمَةً,1,identical
6266,3,120,warsh,8,إِنَّكَ,ࡴنَّكَ,1,identical
6268,3,122,warsh,8,ٱلۡوَهَّابُ,ࡰ۬لْوَهَّابُ,1,diacritic_variant
6268,3,122,qaloun,8,ٱلۡوَهَّابُ,ࡰ۬لْوَهَّابُ,1,diacritic_variant
6268,3,122,douri,8,ٱلۡوَهَّابُ,اَ۬لۡوَهَّابُ,1,diacritic_variant
6268,3,122,sousi,8,ٱلۡوَهَّابُ,ࡱ۬لۡوَهَّابُ,1,diacritic_variant
6269,3,123,qaloun,9,رَبَّنَآ,رَبَّنَا,1,diacritic_variant
6269,3,123,sousi,9,رَبَّنَآ,رَبَّنَا,1,diacritic_variant
6269,3,123,bazzi,9,رَبَّنَآ,رَبَّنَا,1,diacritic_variant
6272,3,126,warsh,9,ٱلنَّاسِ,ࡲ۬لنَّاسِ,1,diacritic_variant
6272,3,126,qaloun,9,ٱلنَّاسِ,ࡲ۬لنَّاسِ,1,diacritic_variant
6272,3,126,douri,9,ٱلنَّاسِ,اُ۬لنّ۪اسِ,1,diacritic_variant
6272,3,126,sousi,9,ٱلنَّاسِ,ࡲ۬لنَّاسِ,1,diacritic_variant
6273,3,127,warsh,9,لِيَوۡمࣲ,لِيَوْمࣲ,1,identical
6273,3,127,qaloun,9,لِيَوۡمࣲ,لِيَوْمࣲ,1,identical
6273,3,127,douri,9,لِيَوۡمࣲ,لِيَوۡمٖ,1,identical
6275,3,129,warsh,9,رَيۡبَ,رَيْبَ,1,identical
6275,3,129,qaloun,9,رَيۡبَ,رَيْبَ,1,identical
6276,3,130,bazzi,9,فِيهِ,فِيهِۦ,1,diacritic_variant
6278,3,132,warsh,9,ٱللَّهَ,ࡰ۬للَّهَ,1,diacritic_variant
6278,3,132,qaloun,9,ٱللَّهَ,ࡰ۬للَّهَ,1,diacritic_variant
6278,3,132,douri,9,ٱللَّهَ,اَ۬للَّهَ,1,diacritic_variant
6278,3,132,sousi,9,ٱللَّهَ,ࡱ۬للَّهَ,1,diacritic_variant
6280,3,134,warsh,9,يُخۡلِفُ,يُخْلِفُ,1,identical
6280,3,134,qaloun,9,يُخۡلِفُ,يُخْلِفُ,1,identical
6281,3,135,warsh,9,ٱلۡمِيعَادَ,ࡲ۬لْمِيعَادَ,1,diacritic_variant
6281,3,135,qaloun,9,ٱلۡمِيعَادَ,ࡲ۬لْمِيعَادَ,1,diacritic_variant
6281,3,135,douri,9,ٱلۡمِيعَادَ,اُ۬لۡمِيعَادَ,1,diacritic_variant
6281,3,135,sousi,9,ٱلۡمِيعَادَ,ࡲ۬لۡمِيعَادَ,1,diacritic_variant
6283,3,137,warsh,10,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
6283,3,137,qaloun,10,ٱلَّذِينَ,ࡰ۬لذِينَ,1,diacritic_variant
6283,3,137,douri,10,ٱلَّذِينَ,اَ۬لَّذِينَ,1,diacritic_variant
6283,3,137,sousi,10,ٱلَّذِينَ,ࡱ۬لَّذِينَ,1,diacritic_variant
6286,3,140,warsh,10,تُغۡنِيَ,تُغْنِيَ,1,identical
6286,3,140,qaloun,10,تُغۡنِيَ,تُغْنِيَ,1,identical
6287,3,141,warsh,10,عَنۡهُمۡ,عَنْهُمُۥٓ,1,diacritic_variant
6287,3,141,qaloun,10,عَنۡهُمۡ,عَنْهُمْ,1,diacritic_variant
6287,3,141,bazzi,10,عَنۡهُمۡ,عَنۡهُمُۥ,1,diacritic_variant
6288,3,142,warsh,10,أَمۡوَٰلُهُمۡ,أَمْوَٰلُهُمْ,1,diacritic_variant
6288,3,142,qaloun,10,أَمۡوَٰلُهُمۡ,أَمْوَٰلُهُمْ,1,diacritic_variant
6288,3,142,bazzi,10,أَمۡوَٰلُهُمۡ,أَمۡوَٰلُهُمُۥ,1,diacritic_variant
6289,3,143,qaloun,10,وَلَآ,وَلَا,1,diacritic_variant
6289,3,143,sousi,10,وَلَآ,وَلَا,1,diacritic_variant
6289,3,143,bazzi,10,وَلَآ,وَلَا,1,diacritic_variant
6290,3,144,warsh,10,أَوۡلَٰدُهُم,أَوْلَٰدُهُم,1,diacritic_variant
6290,3,144,qaloun,10,أَوۡلَٰدُهُم,أَوْلَٰدُهُم,1,diacritic_variant
6290,3,144,bazzi,10,أَوۡلَٰدُهُم,أَوۡلَٰدُهُمُۥ,1,diacritic_variant
6291,3,145,bazzi,10,مِّنَ,مِنَ,1,diacritic_variant
6292,3,146,warsh,10,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
6292,3,146,qaloun,10,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
6292,3,146,douri,10,ٱللَّهِ,اَ۬للَّهِ,1,diacritic_variant
6292,3,146,sousi,10,ٱللَّهِ,ࡱ۬للَّهِ,1,diacritic_variant
6293,3,147,warsh,10,شَيࣰۡٔا,شَئْاࣰ,1,diacritic_variant
6293,3,147,qaloun,10,شَيࣰۡٔا,شَئْاࣰ,1,diacritic_variant
6293,3,147,douri,10,شَيࣰۡٔا,شَيۡٔٗا,1,diacritic_variant
6295,3,149,warsh,10,هُمۡ,هُمْ,1,diacritic_variant
6295,3,149,qaloun,10,هُمۡ,هُمْ,1,diacritic_variant
6295,3,149,bazzi,10,هُمۡ,هُمُۥ,1,diacritic_variant
6297,3,151,warsh,10,ٱلنَّارِ,ࡲ۬لنّٜارِ,1,diacritic_variant
6297,3,151,qaloun,10,ٱلنَّارِ,ࡲ۬لنَّارِ,1,diacritic_variant
6297,3,151,douri,10,ٱلنَّارِ,اُ۬لنّ۪ارِ,1,diacritic_variant
6297,3,151,sousi,10,ٱلنَّارِ,ࡲ۬لنّٜارِ,1,diacritic_variant
6298,3,152,warsh,11,كَدَأۡبِ,كَدَأْبِ,1,diacritic_variant
6298,3,152,qaloun,11,كَدَأۡبِ,كَدَأْبِ,1,diacritic_variant
6298,3,152,sousi,11,كَدَأۡبِ,كَدَابِ,1,diacritic_variant
6300,3,154,warsh,11,فِرۡعَوۡنَ,فِرْعَوْنَ,1,identical
6300,3,154,qaloun,11,فِرۡعَوۡنَ,فِرْعَوْنَ,1,identical
6301,3,155,warsh,11,وَٱلَّذِينَ,وَالذِينَ,1,diacritic_variant
6301,3,155,qaloun,11,وَٱلَّذِينَ,وَالذِينَ,1,diacritic_variant
6301,3,155,douri,11,وَٱلَّذِينَ,وَاَلَّذِينَ,1,diacritic_variant
6301,3,155,sousi,11,وَٱلَّذِينَ,وَࡱلَّذِينَ,1,diacritic_variant
6303,3,157,warsh,11,قَبۡلِهِمۡ,قَبْلِهِمْ,1,diacritic_variant
6303,3,157,qaloun,11,قَبۡلِهِمۡ,قَبْلِهِمْ,1,diacritic_variant
6303,3,157,bazzi,11,قَبۡلِهِمۡ,قَبۡلِهِمُۥ,1,diacritic_variant
6307,3,161,warsh,11,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
6307,3,161,qaloun,11,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
6307,3,161,douri,11,ٱللَّهُ,اُ۬للَّهُ,1,diacritic_variant
6307,3,161,sousi,11,ٱللَّهُ,ࡲ۬للَّهُ,1,diacritic_variant
6308,3,162,warsh,11,بِذُنُوبِهِمۡ,بِذُنُوبِهِمْ,1,diacritic_variant
6308,3,162,qaloun,11,بِذُنُوبِهِمۡ,بِذُنُوبِهِمْ,1,diacritic_variant
6308,3,162,bazzi,11,بِذُنُوبِهِمۡ,بِذُنُوبِهِمُۥ,1,diacritic_variant
6309,3,163,warsh,11,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
6309,3,163,qaloun,11,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
6309,3,163,douri,11,وَٱللَّهُ,وَاَللَّهُ,1,diacritic_variant
6309,3,163,sousi,11,وَٱللَّهُ,وَࡱللَّهُ,1,diacritic_variant
6311,3,165,warsh,11,ٱلۡعِقَابِ,ࡲ۬لْعِقَابِ,1,diacritic_variant
6311,3,165,qaloun,11,ٱلۡعِقَابِ,ࡲ۬لْعِقَابِ,1,diacritic_variant
6311,3,165,douri,11,ٱلۡعِقَابِ,اُ۬لۡعِقَابِ,1,diacritic_variant
6311,3,165,sousi,11,ٱلۡعِقَابِ,ࡲ۬لۡعِقَابِ,1,diacritic_variant
6313,3,167,warsh,12,لِّلَّذِينَ,لِّلذِينَ,1,diacritic_variant
6313,3,167,qaloun,12,لِّلَّذِينَ,لِّلذِينَ,1,diacritic_variant
6315,3,169,warsh,12,سَتُغۡلَبُونَ,سَتُغْلَبُونَ,1,identical
6315,3,169,qaloun,12,سَتُغۡلَبُونَ,سَتُغْلَبُونَ,1,identical
6316,3,170,warsh,12,وَتُحۡشَرُونَ,وَتُحْشَرُونَ,1,identical
6316,3,170,qaloun,12,وَتُحۡشَرُونَ,وَتُحْشَرُونَ,1,identical
6319,3,173,warsh,12,وَبِئۡسَ,وَبِيسَ,1,diacritic_variant
6319,3,173,qaloun,12,وَبِئۡسَ,وَبِئْسَ,1,diacritic_variant
6319,3,173,sousi,12,وَبِئۡسَ,وَبِيسَ,1,diacritic_variant
6320,3,174,warsh,12,ٱلۡمِهَادُ,ࡰ۬لْمِهَادُ,1,diacritic_variant
6320,3,174,qaloun,12,ٱلۡمِهَادُ,ࡰ۬لْمِهَادُ,1,diacritic_variant
6320,3,174,douri,12,ٱلۡمِهَادُ,اَ۬لۡمِهَادُ,1,diacritic_variant
6320,3,174,sousi,12,ٱلۡمِهَادُ,ࡱ۬لۡمِهَادُ,1,diacritic_variant
6321,3,175,warsh,13,قَدۡ,قَدْ,1,identical
6321,3,175,qaloun,13,قَدۡ,قَدْ,1,identical
6323,3,177,warsh,13,لَكُمۡ,لَكُمُۥٓ,1,diacritic_variant
6323,3,177,qaloun,13,لَكُمۡ,لَكُمْ,1,diacritic_variant
6323,3,177,bazzi,13,لَكُمۡ,لَكُمُۥ,1,diacritic_variant
6324,3,178,douri,13,ءَايَةࣱ,ءَايَةٞ,1,diacritic_variant
6325,3,179,warsh,13,فِي,فِے,1,identical
6325,3,179,qaloun,13,فِي,فِے,1,identical
6326,3,180,warsh,13,فِئَتَيۡنِ,فِئَتَيْنِ,1,identical
6326,3,180,qaloun,13,فِئَتَيۡنِ,فِئَتَيْنِ,1,identical
6327,3,181,warsh,13,ٱلۡتَقَتَا,ࡴٜلْتَقَتَا,1,diacritic_variant
6327,3,181,qaloun,13,ٱلۡتَقَتَا,ࡴٜلْتَقَتَا,1,diacritic_variant
6327,3,181,douri,13,ٱلۡتَقَتَا,اِ۪لۡتَقَتَا,1,diacritic_variant
6327,3,181,sousi,13,ٱلۡتَقَتَا,ࡵٜلۡتَقَتَا,1,diacritic_variant
6328,3,182,douri,13,فِئَةࣱ,فِئَةٞ,1,diacritic_variant
6330,3,184,warsh,13,فِي,فِے,1,identical
6330,3,184,qaloun,13,فِي,فِے,1,identical
6332,3,186,warsh,13,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
6332,3,186,qaloun,13,ٱللَّهِ,ࡴ۬للَّهِ,1,diacritic_variant
6332,3,186,douri,13,ٱللَّهِ,اِ۬للَّهِ,1,diacritic_variant
6332,3,186,sousi,13,ٱللَّهِ,ࡵ۬للَّهِ,1,diacritic_variant
6333,3,187,warsh,13,وَأُخۡرَىٰ,وَأُخْرٜىٰ,1,diacritic_variant
6333,3,187,qaloun,13,وَأُخۡرَىٰ,وَأُخْرَىٰ,1,diacritic_variant
6333,3,187,douri,13,وَأُخۡرَىٰ,وَأُخۡر۪يٰ,1,diacritic_variant
6333,3,187,sousi,13,وَأُخۡرَىٰ,وَأُخۡرٜىٰ,1,diacritic_variant
6334,3,188,douri,13,كَافِرَةࣱ,كَافِرَةٞ,1,diacritic_variant
6335,3,189,warsh,13,يَرَوۡنَهُم,تَرَوْنَهُم,1,dotting_variant
6335,3,189,qaloun,13,يَرَوۡنَهُم,تَرَوْنَهُم,1,dotting_variant
6335,3,189,bazzi,13,يَرَوۡنَهُم,يَرَوۡنَهُمُۥ,1,dotting_variant
6336,3,190,warsh,13,مِّثۡلَيۡهِمۡ,مِّثْلَيْهِمْ,1,diacritic_variant
6336,3,190,qaloun,13,مِّثۡلَيۡهِمۡ,مِّثْلَيْهِمْ,1,diacritic_variant
6336,3,190,bazzi,13,مِّثۡلَيۡهِمۡ,مِثۡلَيۡهِمُۥ,1,diacritic_variant
6337,3,191,warsh,13,رَأۡيَ,رَأْيَ,1,diacritic_variant
6337,3,191,qaloun,13,رَأۡيَ,رَأْيَ,1,diacritic_variant
6337,3,191,sousi,13,رَأۡيَ,رَايَ,1,diacritic_variant
6338,3,192,warsh,13,ٱلۡعَيۡنِ,ࡰ۬لْعَيْنِ,1,diacritic_variant
6338,3,192,qaloun,13,ٱلۡعَيۡنِ,ࡰ۬لْعَيْنِ,1,diacritic_variant
6338,3,192,douri,13,ٱلۡعَيۡنِ,اَ۬لۡعَيۡنِ,1,diacritic_variant
6338,3,192,sousi,13,ٱلۡعَيۡنِ,ࡱ۬لۡعَيۡنِ,1,diacritic_variant
6339,3,193,warsh,13,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
6339,3,193,qaloun,13,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
6339,3,193,douri,13,وَٱللَّهُ,وَاَللَّهُ,1,diacritic_variant
6339,3,193,sousi,13,وَٱللَّهُ,وَࡱللَّهُ,1,diacritic_variant
6340,3,194,warsh,13,يُؤَيِّدُ,يُوَ۬يِّدُ,1,diacritic_variant
6341,3,195,warsh,13,بِنَصۡرِهِۦ,بِنَصْرِهِۦ,1,identical
6341,3,195,qaloun,13,بِنَصۡرِهِۦ,بِنَصْرِهِۦ,1,identical
6342,3,196,warsh,13,مَن,مَنْ,1,diacritic_variant
6342,3,196,qaloun,13,مَن,مَنْ,1,diacritic_variant
6343,3,197,warsh,13,يَشَآءُ,يَّشَآءُ,1,diacritic_variant
6343,3,197,qaloun,13,يَشَآءُ,يَّشَآءُ,1,diacritic_variant
6344,3,198,warsh,13,إِنَّ,ࡹِنَّ,1,diacritic_variant
6344,3,198,qaloun,13,إِنَّ,ࡹِنَّ,1,diacritic_variant
6344,3,198,douri,13,إِنَّ,اِ۪نَّ,1,diacritic_variant
6344,3,198,sousi,13,إِنَّ,ࡹِنَّ,1,diacritic_variant
6344,3,198,bazzi,13,إِنَّ,ࡹِنَّ,1,diacritic_variant
6345,3,199,warsh,13,فِي,فِے,1,identical
6345,3,199,qaloun,13,فِي,فِے,1,identical
6347,3,201,warsh,13,لَعِبۡرَةࣰ,لَعِبْرَةࣰ,1,diacritic_variant
6347,3,201,qaloun,13,لَعِبۡرَةࣰ,لَعِبْرَةࣰ,1,diacritic_variant
6347,3,201,douri,13,لَعِبۡرَةࣰ,لَعِبۡرَةٗ,1,diacritic_variant
6348,3,202,warsh,13,لِّأُوْلِي,لِّأُوْلِے,1,identical
6348,3,202,qaloun,13,لِّأُوْلِي,لِّأُوْلِے,1,identical
6349,3,203,warsh,13,ٱلۡأَبۡصَٰرِ,ࡴ۬لَابْصٰٜرِ,1,diacritic_variant
6349,3,203,qaloun,13,ٱلۡأَبۡصَٰرِ,ࡴ۬لْأَبْصَٰرِ,1,diacritic_variant
6349,3,203,douri,13,ٱلۡأَبۡصَٰرِ,اِ۬لۡأَبۡصٰ۪رِ,1,diacritic_variant
6349,3,203,sousi,13,ٱلۡأَبۡصَٰرِ,ࡵ۬لۡأَبۡصٰٜرِ,1,diacritic_variant
6350,3,204,sousi,14,زُيِّنَ,زُيِّن,1,diacritic_variant
6351,3,205,douri,14,لِلنَّاسِ,لِلنّ۪اسِ,1,diacritic_variant
6351,3,205,sousi,14,لِلنَّاسِ,لِّلنَّاسِ,1,diacritic_variant
6353,3,207,warsh,14,ٱلشَّهَوَٰتِ,ࡲ۬لشَّهَوَٰتِ,1,diacritic_variant
6353,3,207,qaloun,14,ٱلشَّهَوَٰتِ,ࡲ۬لشَّهَوَٰتِ,1,diacritic_variant
6353,3,207,douri,14,ٱلشَّهَوَٰتِ,اُ۬لشَّهَوَٰتِ,1,diacritic_variant
6353,3,207,sousi,14,ٱلشَّهَوَٰتِ,ࡲ۬لشَّهَوَٰتِ,1,diacritic_variant
6355,3,209,warsh,14,ٱلنِّسَآءِ,ࡰ۬لنِّسَآءِ,1,diacritic_variant
6355,3,209,qaloun,14,ٱلنِّسَآءِ,ࡰ۬لنِّسَآءِ,1,diacritic_variant
6355,3,209,douri,14,ٱلنِّسَآءِ,اَ۬لنِّسَآءِ,1,diacritic_variant
6355,3,209,sousi,14,ٱلنِّسَآءِ,ࡱ۬لنِّسَآءِ,1,diacritic_variant
6356,3,210,warsh,14,وَٱلۡبَنِينَ,وَالْبَنِينَ,1,diacritic_variant
6356,3,210,qaloun,14,وَٱلۡبَنِينَ,وَالْبَنِينَ,1,diacritic_variant
6356,3,210,douri,14,وَٱلۡبَنِينَ,وَاَلۡبَنِينَ,1,diacritic_variant
6356,3,210,sousi,14,وَٱلۡبَنِينَ,وَࡱلۡبَنِينَ,1,diacritic_variant
6357,3,211,warsh,14,وَٱلۡقَنَٰطِيرِ,وَالْقَنَٰطِيرِ,1,diacritic_variant
6357,3,211,qaloun,14,وَٱلۡقَنَٰطِيرِ,وَالْقَنَٰطِيرِ,1,diacritic_variant
6357,3,211,douri,14,وَٱلۡقَنَٰطِيرِ,وَاَلۡقَنَٰطِيرِ,1,diacritic_variant
6357,3,211,sousi,14,وَٱلۡقَنَٰطِيرِ,وَࡱلۡقَنَٰطِيرِ,1,diacritic_variant
6358,3,212,warsh,14,ٱلۡمُقَنطَرَةِ,ࡴ۬لْمُقَنطَرَةِ,1,diacritic_variant
6358,3,212,qaloun,14,ٱلۡمُقَنطَرَةِ,ࡴ۬لْمُقَنطَرَةِ,1,diacritic_variant
6358,3,212,douri,14,ٱلۡمُقَنطَرَةِ,اِ۬لۡمُقَنطَرَةِ,1,diacritic_variant
6358,3,212,sousi,14,ٱلۡمُقَنطَرَةِ,ࡵ۬لۡمُقَنطَرَةِ,1,diacritic_variant
6360,3,214,warsh,14,ٱلذَّهَبِ,ࡰ۬لذَّهَبِ,1,diacritic_variant
6360,3,214,qaloun,14,ٱلذَّهَبِ,ࡰ۬لذَّهَبِ,1,diacritic_variant
6360,3,214,douri,14,ٱلذَّهَبِ,اَ۬لذَّهَبِ,1,diacritic_variant
6360,3,214,sousi,14,ٱلذَّهَبِ,ࡱ۬لذَّهَبِ,1,diacritic_variant
6361,3,215,warsh,14,وَٱلۡفِضَّةِ,وَالْفِضَّةِ,1,diacritic_variant
6361,3,215,qaloun,14,وَٱلۡفِضَّةِ,وَالْفِضَّةِ,1,diacritic_variant
6361,3,215,douri,14,وَٱلۡفِضَّةِ,وَاَلۡفِضَّةِ,1,diacritic_variant
6361,3,215,sousi,14,وَٱلۡفِضَّةِ,وَࡱلۡفِضَّةِ,1,diacritic_variant
6362,3,216,warsh,14,وَٱلۡخَيۡلِ,وَالْخَيْلِ,1,diacritic_variant
6362,3,216,qaloun,14,وَٱلۡخَيۡلِ,وَالْخَيْلِ,1,diacritic_variant
6362,3,216,douri,14,وَٱلۡخَيۡلِ,وَاَلۡخَيۡلِ,1,diacritic_variant
6362,3,216,sousi,14,وَٱلۡخَيۡلِ,وَࡱلۡخَيۡلِ,1,diacritic_variant
6363,3,217,warsh,14,ٱلۡمُسَوَّمَةِ,ࡴ۬لْمُسَوَّمَةِ,1,diacritic_variant
6363,3,217,qaloun,14,ٱلۡمُسَوَّمَةِ,ࡴ۬لْمُسَوَّمَةِ,1,diacritic_variant
6363,3,217,douri,14,ٱلۡمُسَوَّمَةِ,اِ۬لۡمُسَوَّمَةِ,1,diacritic_variant
6363,3,217,sousi,14,ٱلۡمُسَوَّمَةِ,ࡵ۬لۡمُسَوَّمَةِ,1,diacritic_variant
6364,3,218,warsh,14,وَٱلۡأَنۡعَٰمِ,وَالَانْعَٰمِ,1,diacritic_variant
6364,3,218,qaloun,14,وَٱلۡأَنۡعَٰمِ,وَالْأَنْعَٰمِ,1,diacritic_variant
6364,3,218,douri,14,وَٱلۡأَنۡعَٰمِ,وَاَلۡأَنۡعَٰمِ,1,diacritic_variant
6364,3,218,sousi,14,وَٱلۡأَنۡعَٰمِ,وَࡱلۡأَنۡعَٰمِ,1,diacritic_variant
6365,3,219,warsh,14,وَٱلۡحَرۡثِ,وَالْحَرْثِ,1,diacritic_variant
6365,3,219,qaloun,14,وَٱلۡحَرۡثِ,وَالْحَرْثِ,1,diacritic_variant
6365,3,219,douri,14,وَٱلۡحَرۡثِ,وَاَلۡحَرۡثِ,1,diacritic_variant
6365,3,219,sousi,14,وَٱلۡحَرۡثِ,وَࡱلۡحَرۡث,1,diacritic_variant
6366,3,220,sousi,14,ذَٰلِكَ,ذَّٰلِكَ,1,diacritic_variant
6368,3,222,warsh,14,ٱلۡحَيَوٰةِ,ࡲ۬لْحَيَوٰةِ,1,diacritic_variant
6368,3,222,qaloun,14,ٱلۡحَيَوٰةِ,ࡲ۬لْحَيَوٰةِ,1,diacritic_variant
6368,3,222,douri,14,ٱلۡحَيَوٰةِ,اُ۬لۡحَيَوٰةِ,1,diacritic_variant
6368,3,222,sousi,14,ٱلۡحَيَوٰةِ,ࡲ۬لۡحَيَوٰةِ,1,diacritic_variant
6369,3,223,warsh,14,ٱلدُّنۡيَا,ࡴ۬لدُّنْيٜا,1,diacritic_variant
6369,3,223,qaloun,14,ٱلدُّنۡيَا,ࡴ۬لدُّنْيَا,1,diacritic_variant
6369,3,223,douri,14,ٱلدُّنۡيَا,اِ۬لدُّنۡيۭا,1,diacritic_variant
6369,3,223,sousi,14,ٱلدُّنۡيَا,ࡵ۬لدُّنۡي۪ا,1,diacritic_variant
6370,3,224,warsh,14,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
6370,3,224,qaloun,14,وَٱللَّهُ,وَاللَّهُ,1,diacritic_variant
6370,3,224,douri,14,وَٱللَّهُ,وَاَللَّهُ,1,diacritic_variant
6370,3,224,sousi,14,وَٱللَّهُ,وَࡱللَّهُ,1,diacritic_variant
6372,3,226,warsh,14,حُسۡنُ,حُسْنُ,1,identical
6372,3,226,qaloun,14,حُسۡنُ,حُسْنُ,1,identical
6373,3,227,warsh,14,ٱلۡمََٔابِ,ࡲ۬لْمََٔابِ,1,diacritic_variant
6373,3,227,qaloun,14,ٱلۡمََٔابِ,ࡲ۬لْمََٔابِ,1,diacritic_variant
6373,3,227,douri,14,ٱلۡمََٔابِ,اُ۬لۡمََٔابِ,1,diacritic_variant
6373,3,227,sousi,14,ٱلۡمََٔابِ,ࡲ۬لۡمََٔابِ,1,diacritic_variant
6374,3,228,warsh,15,قُلۡ,قُلَ,1,diacritic_variant
6374,3,228,qaloun,15,قُلۡ,قُلْ,1,diacritic_variant
6375,3,229,warsh,15,أَؤُنَبِّئُكُم,ࡰوْࢇنَبِّئُكُم,1,diacritic_variant
6375,3,229,qaloun,15,أَؤُنَبِّئُكُم,أَٰوْࢇنَبِّئُكُم,1,diacritic_variant
6375,3,229,douri,15,أَؤُنَبِّئُكُم,أَو۬نَبِّئُكُم,1,diacritic_variant
6375,3,229,sousi,15,أَؤُنَبِّئُكُم,أَو۬نَبِّئُكُم,1,diacritic_variant
6375,3,229,bazzi,15,أَؤُنَبِّئُكُم,أَو۬نَبِّئُكُمُۥ,1,diacritic_variant
6376,3,230,warsh,15,بِخَيۡرࣲ,بِخَيْرࣲ,1,identical
6376,3,230,qaloun,15,بِخَيۡرࣲ,بِخَيْرࣲ,1,identical
6376,3,230,douri,15,بِخَيۡرࣲ,بِخَيۡرٖ,1,identical
6378,3,232,warsh,15,ذَٰلِكُمۡ,ذَٰلِكُمْ,1,diacritic_variant
6378,3,232,qaloun,15,ذَٰلِكُمۡ,ذَٰلِكُمْ,1,diacritic_variant
6378,3,232,bazzi,15,ذَٰلِكُمۡ,ذَٰلِكُمُۥ,1,diacritic_variant
6379,3,233,warsh,15,لِلَّذِينَ,لِلذِينَ,1,diacritic_variant
6379,3,233,qaloun,15,لِلَّذِينَ,لِلذِينَ,1,diacritic_variant
6380,3,234,warsh,15,ٱتَّقَوۡاْ,ࡰٜتَّقَوْاْ,1,diacritic_variant
6380,3,234,qaloun,15,ٱتَّقَوۡاْ,ࡰٜتَّقَوْاْ,1,diacritic_variant
6380,3,234,douri,15,ٱتَّقَوۡاْ,اَ۪تَّقَوۡاْ,1,diacritic_variant
6380,3,234,sousi,15,ٱتَّقَوۡاْ,ࡱٜتَّقَوۡاْ,1,diacritic_variant
6382,3,236,warsh,15,رَبِّهِمۡ,رَبِّهِمْ,1,diacritic_variant
6382,3,236,qaloun,15,رَبِّهِمۡ,رَبِّهِمْ,1,diacritic_variant
6382,3,236,bazzi,15,رَبِّهِمۡ,رَبِّهِمُۥ,1,diacritic_variant
6383,3,237,douri,15,جَنَّٰتࣱ,جَنَّٰتٞ,1,diacritic_variant
6384,3,238,warsh,15,تَجۡرِي,تَجْرِے,1,identical
6384,3,238,qaloun,15,تَجۡرِي,تَجْرِے,1,identical
6386,3,240,warsh,15,تَحۡتِهَا,تَحْتِهَا,1,identical
6386,3,240,qaloun,15,تَحۡتِهَا,تَحْتِهَا,1,identical
6387,3,241,warsh,15,ٱلۡأَنۡهَٰرُ,ࡰ۬لَانْهَٰرُ,1,diacritic_variant
6387,3,241,qaloun,15,ٱلۡأَنۡهَٰرُ,ࡰ۬لْأَنْهَٰرُ,1,diacritic_variant
6387,3,241,douri,15,ٱلۡأَنۡهَٰرُ,اَ۬لۡأَنۡهَٰرُ,1,diacritic_variant
6387,3,241,sousi,15,ٱلۡأَنۡهَٰرُ,ࡱ۬لۡأَنۡهَٰرُ,1,diacritic_variant
6390,3,244,warsh,15,وَأَزۡوَٰجࣱ,وَأَزْوَٰجࣱ,1,diacritic_variant
6390,3,244,qaloun,15,وَأَزۡوَٰجࣱ,وَأَزْوَٰجࣱ,1,diacritic_variant
6390,3,244,douri,15,وَأَزۡوَٰجࣱ,وَأَزۡوَٰجٞ,1,diacritic_variant
6391,3,245,douri,15,مُّطَهَّرَةࣱ,مُّطَهَّرَةٞ,1,diacritic_variant
6392,3,246,shuba,15,وَرِضۡوَٰنࣱ,وَرُضۡوَٰنࣱ,1,diacritic_variant
6392,3,246,warsh,15,وَرِضۡوَٰنࣱ,وَرِضْوَٰنࣱ,1,diacritic_variant
6392,3,246,qaloun,15,وَرِضۡوَٰنࣱ,وَرِضْوَٰنࣱ,1,diacritic_variant
6392,3,246,douri,15,وَرِضۡوَٰنࣱ,وَرِضۡوَٰنٞ,1,diacritic_variant
6394,3,248,warsh,15,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
6394,3,248,qaloun,15,ٱللَّهِ,ࡰ۬للَّهِ,1,diacritic_variant
